No	x	y	z	Rx	Ry	Rz
186	-2.76667 -2.76667 8.3 180 0 0
187	-2.76667 -2.21333 8.3 180 0 0
188	-2.76667 -1.66 8.3 180 0 0
189	-2.76667 -1.10667 8.3 180 0 0
190	-2.76667 -0.553333 8.3 180 0 0
191	-2.76667 0 8.3 180 0 0
192	-2.76667 0.553333 8.3 180 0 0
193	-2.76667 1.10667 8.3 180 0 0
194	-2.76667 1.66 8.3 180 0 0
195	-2.76667 2.21333 8.3 180 0 0
196	-2.76667 2.76667 8.3 180 0 0
197	-2.76667 3.32 8.3 180 0 0
198	-2.76667 3.87333 8.3 180 0 0
199	-2.76667 4.42667 8.3 180 0 0
200	-2.76667 4.98 8.3 180 0 0
201	-2.76667 5.53333 8.3 180 0 0
202	-2.76667 6.08667 8.3 180 0 0
203	-2.76667 6.64 8.3 180 0 0
204	-2.76667 7.19333 8.3 180 0 0
205	-2.21333 -7.19333 8.3 180 0 0
206	-2.21333 -6.64 8.3 180 0 0
207	-2.21333 -6.08667 8.3 180 0 0
208	-2.21333 -5.53333 8.3 180 0 0
209	-2.21333 -4.98 8.3 180 0 0
210	-2.21333 -4.42667 8.3 180 0 0
211	-2.21333 -3.87333 8.3 180 0 0
212	-2.21333 -3.32 8.3 180 0 0
213	-2.21333 -2.76667 8.3 180 0 0
214	-2.21333 -2.21333 8.3 180 0 0
215	-2.21333 -1.66 8.3 180 0 0
216	-2.21333 -1.10667 8.3 180 0 0
217	-2.21333 -0.553333 8.3 180 0 0
218	-2.21333 0 8.3 180 0 0
219	-2.21333 0.553333 8.3 180 0 0
220	-2.21333 1.10667 8.3 180 0 0
221	-2.21333 1.66 8.3 180 0 0
222	-2.21333 2.21333 8.3 180 0 0
223	-2.21333 2.76667 8.3 180 0 0
224	-2.21333 3.32 8.3 180 0 0
225	-2.21333 3.87333 8.3 180 0 0
226	-2.21333 4.42667 8.3 180 0 0
227	-2.21333 4.98 8.3 180 0 0
228	-2.21333 5.53333 8.3 180 0 0
229	-2.21333 6.08667 8.3 180 0 0
230	-2.21333 6.64 8.3 180 0 0
231	-2.21333 7.19333 8.3 180 0 0
232	-1.66 -7.74667 8.3 180 0 0
233	-1.66 -7.19333 8.3 180 0 0
234	-1.66 -6.64 8.3 180 0 0
235	-1.66 -6.08667 8.3 180 0 0
236	-1.66 -5.53333 8.3 180 0 0
237	-1.66 -4.98 8.3 180 0 0
238	-1.66 -4.42667 8.3 180 0 0
239	-1.66 -3.87333 8.3 180 0 0
240	-1.66 -3.32 8.3 180 0 0
241	-1.66 -2.76667 8.3 180 0 0
242	-1.66 -2.21333 8.3 180 0 0
243	-1.66 -1.66 8.3 180 0 0
244	-1.66 -1.10667 8.3 180 0 0
245	-1.66 -0.553333 8.3 180 0 0
246	-1.66 0 8.3 180 0 0
247	-1.66 0.553333 8.3 180 0 0
248	-1.66 1.10667 8.3 180 0 0
249	-1.66 1.66 8.3 180 0 0
250	-1.66 2.21333 8.3 180 0 0
251	-1.66 2.76667 8.3 180 0 0
252	-1.66 3.32 8.3 180 0 0
253	-1.66 3.87333 8.3 180 0 0
254	-1.66 4.42667 8.3 180 0 0
255	-1.66 4.98 8.3 180 0 0
256	-1.66 5.53333 8.3 180 0 0
257	-1.66 6.08667 8.3 180 0 0
258	-1.66 6.64 8.3 180 0 0
259	-1.66 7.19333 8.3 180 0 0
260	-1.66 7.74667 8.3 180 0 0
261	-1.10667 -7.74667 8.3 180 0 0
262	-1.10667 -7.19333 8.3 180 0 0
263	-1.10667 -6.64 8.3 180 0 0
264	-1.10667 -6.08667 8.3 180 0 0
265	-1.10667 -5.53333 8.3 180 0 0
266	-1.10667 -4.98 8.3 180 0 0
267	-1.10667 -4.42667 8.3 180 0 0
268	-1.10667 -3.87333 8.3 180 0 0
269	-1.10667 -3.32 8.3 180 0 0
270	-1.10667 -2.76667 8.3 180 0 0
271	-1.10667 -2.21333 8.3 180 0 0
272	-1.10667 -1.66 8.3 180 0 0
273	-1.10667 -1.10667 8.3 180 0 0
274	-1.10667 -0.553333 8.3 180 0 0
275	-1.10667 0 8.3 180 0 0
276	-1.10667 0.553333 8.3 180 0 0
277	-1.10667 1.10667 8.3 180 0 0
278	-1.10667 1.66 8.3 180 0 0
279	-1.10667 2.21333 8.3 180 0 0
280	-1.10667 2.76667 8.3 180 0 0
281	-1.10667 3.32 8.3 180 0 0
282	-1.10667 3.87333 8.3 180 0 0
283	-1.10667 4.42667 8.3 180 0 0
284	-1.10667 4.98 8.3 180 0 0
285	-1.10667 5.53333 8.3 180 0 0
286	-1.10667 6.08667 8.3 180 0 0
287	-1.10667 6.64 8.3 180 0 0
288	-1.10667 7.19333 8.3 180 0 0
289	-1.10667 7.74667 8.3 180 0 0
290	-0.553333 -7.74667 8.3 180 0 0
291	-0.553333 -7.19333 8.3 180 0 0
292	-0.553333 -6.64 8.3 180 0 0
293	-0.553333 -6.08667 8.3 180 0 0
294	-0.553333 -5.53333 8.3 180 0 0
295	-0.553333 -4.98 8.3 180 0 0
296	-0.553333 -4.42667 8.3 180 0 0
297	-0.553333 -3.87333 8.3 180 0 0
298	-0.553333 -3.32 8.3 180 0 0
299	-0.553333 -2.76667 8.3 180 0 0
300	-0.553333 -2.21333 8.3 180 0 0
301	-0.553333 -1.66 8.3 180 0 0
302	-0.553333 -1.10667 8.3 180 0 0
303	-0.553333 -0.553333 8.3 180 0 0
304	-0.553333 0 8.3 180 0 0
305	-0.553333 0.553333 8.3 180 0 0
306	-0.553333 1.10667 8.3 180 0 0
307	-0.553333 1.66 8.3 180 0 0
308	-0.553333 2.21333 8.3 180 0 0
309	-0.553333 2.76667 8.3 180 0 0
310	-0.553333 3.32 8.3 180 0 0
311	-0.553333 3.87333 8.3 180 0 0
312	-0.553333 4.42667 8.3 180 0 0
313	-0.553333 4.98 8.3 180 0 0
314	-0.553333 5.53333 8.3 180 0 0
315	-0.553333 6.08667 8.3 180 0 0
316	-0.553333 6.64 8.3 180 0 0
317	-0.553333 7.19333 8.3 180 0 0
318	-0.553333 7.74667 8.3 180 0 0
319	0 -7.74667 8.3 180 0 0
320	0 -7.19333 8.3 180 0 0
321	0 -6.64 8.3 180 0 0
322	0 -6.08667 8.3 180 0 0
323	0 -5.53333 8.3 180 0 0
324	0 -4.98 8.3 180 0 0
325	0 -4.42667 8.3 180 0 0
326	0 -3.87333 8.3 180 0 0
327	0 -3.32 8.3 180 0 0
328	0 -2.76667 8.3 180 0 0
329	0 -2.21333 8.3 180 0 0
330	0 -1.66 8.3 180 0 0
331	0 -1.10667 8.3 180 0 0
332	0 -0.553333 8.3 180 0 0
333	0 0 8.3 180 0 0
334	0 0.553333 8.3 180 0 0
335	0 1.10667 8.3 180 0 0
336	0 1.66 8.3 180 0 0
337	0 2.21333 8.3 180 0 0
338	0 2.76667 8.3 180 0 0
339	0 3.32 8.3 180 0 0
340	0 3.87333 8.3 180 0 0
341	0 4.42667 8.3 180 0 0
342	0 4.98 8.3 180 0 0
343	0 5.53333 8.3 180 0 0
344	0 6.08667 8.3 180 0 0
345	0 6.64 8.3 180 0 0
346	0 7.19333 8.3 180 0 0
347	0 7.74667 8.3 180 0 0
348	0.553333 -7.74667 8.3 180 0 0
349	0.553333 -7.19333 8.3 180 0 0
350	0.553333 -6.64 8.3 180 0 0
351	0.553333 -6.08667 8.3 180 0 0
352	0.553333 -5.53333 8.3 180 0 0
353	0.553333 -4.98 8.3 180 0 0
354	0.553333 -4.42667 8.3 180 0 0
355	0.553333 -3.87333 8.3 180 0 0
356	0.553333 -3.32 8.3 180 0 0
357	0.553333 -2.76667 8.3 180 0 0
358	0.553333 -2.21333 8.3 180 0 0
359	0.553333 -1.66 8.3 180 0 0
360	0.553333 -1.10667 8.3 180 0 0
361	0.553333 -0.553333 8.3 180 0 0
362	0.553333 0 8.3 180 0 0
363	0.553333 0.553333 8.3 180 0 0
364	0.553333 1.10667 8.3 180 0 0
365	0.553333 1.66 8.3 180 0 0
366	0.553333 2.21333 8.3 180 0 0
367	0.553333 2.76667 8.3 180 0 0
368	0.553333 3.32 8.3 180 0 0
369	0.553333 3.87333 8.3 180 0 0
370	0.553333 4.42667 8.3 180 0 0
371	0.553333 4.98 8.3 180 0 0
372	0.553333 5.53333 8.3 180 0 0
373	0.553333 6.08667 8.3 180 0 0
374	0.553333 6.64 8.3 180 0 0
375	0.553333 7.19333 8.3 180 0 0
376	0.553333 7.74667 8.3 180 0 0
377	1.10667 -7.74667 8.3 180 0 0
378	1.10667 -7.19333 8.3 180 0 0
379	1.10667 -6.64 8.3 180 0 0
380	1.10667 -6.08667 8.3 180 0 0
381	1.10667 -5.53333 8.3 180 0 0
382	1.10667 -4.98 8.3 180 0 0
383	1.10667 -4.42667 8.3 180 0 0
384	1.10667 -3.87333 8.3 180 0 0
385	1.10667 -3.32 8.3 180 0 0
386	1.10667 -2.76667 8.3 180 0 0
387	1.10667 -2.21333 8.3 180 0 0
388	1.10667 -1.66 8.3 180 0 0
389	1.10667 -1.10667 8.3 180 0 0
390	1.10667 -0.553333 8.3 180 0 0
391	1.10667 0 8.3 180 0 0
392	1.10667 0.553333 8.3 180 0 0
393	1.10667 1.10667 8.3 180 0 0
394	1.10667 1.66 8.3 180 0 0
395	1.10667 2.21333 8.3 180 0 0
396	1.10667 2.76667 8.3 180 0 0
397	1.10667 3.32 8.3 180 0 0
398	1.10667 3.87333 8.3 180 0 0
399	1.10667 4.42667 8.3 180 0 0
400	1.10667 4.98 8.3 180 0 0
401	1.10667 5.53333 8.3 180 0 0
402	1.10667 6.08667 8.3 180 0 0
403	1.10667 6.64 8.3 180 0 0
404	1.10667 7.19333 8.3 180 0 0
405	1.10667 7.74667 8.3 180 0 0
406	1.66 -7.74667 8.3 180 0 0
407	1.66 -7.19333 8.3 180 0 0
408	1.66 -6.64 8.3 180 0 0
409	1.66 -6.08667 8.3 180 0 0
410	1.66 -5.53333 8.3 180 0 0
411	1.66 -4.98 8.3 180 0 0
412	1.66 -4.42667 8.3 180 0 0
413	1.66 -3.87333 8.3 180 0 0
414	1.66 -3.32 8.3 180 0 0
415	1.66 -2.76667 8.3 180 0 0
416	1.66 -2.21333 8.3 180 0 0
417	1.66 -1.66 8.3 180 0 0
418	1.66 -1.10667 8.3 180 0 0
419	1.66 -0.553333 8.3 180 0 0
420	1.66 0 8.3 180 0 0
421	1.66 0.553333 8.3 180 0 0
422	1.66 1.10667 8.3 180 0 0
423	1.66 1.66 8.3 180 0 0
424	1.66 2.21333 8.3 180 0 0
425	1.66 2.76667 8.3 180 0 0
426	1.66 3.32 8.3 180 0 0
427	1.66 3.87333 8.3 180 0 0
428	1.66 4.42667 8.3 180 0 0
429	1.66 4.98 8.3 180 0 0
430	1.66 5.53333 8.3 180 0 0
431	1.66 6.08667 8.3 180 0 0
432	1.66 6.64 8.3 180 0 0
433	1.66 7.19333 8.3 180 0 0
434	1.66 7.74667 8.3 180 0 0
435	2.21333 -7.19333 8.3 180 0 0
436	2.21333 -6.64 8.3 180 0 0
437	2.21333 -6.08667 8.3 180 0 0
438	2.21333 -5.53333 8.3 180 0 0
439	2.21333 -4.98 8.3 180 0 0
440	2.21333 -4.42667 8.3 180 0 0
441	2.21333 -3.87333 8.3 180 0 0
442	2.21333 -3.32 8.3 180 0 0
443	2.21333 -2.76667 8.3 180 0 0
444	2.21333 -2.21333 8.3 180 0 0
445	2.21333 -1.66 8.3 180 0 0
446	2.21333 -1.10667 8.3 180 0 0
447	2.21333 -0.553333 8.3 180 0 0
448	2.21333 0 8.3 180 0 0
449	2.21333 0.553333 8.3 180 0 0
450	2.21333 1.10667 8.3 180 0 0
451	2.21333 1.66 8.3 180 0 0
452	2.21333 2.21333 8.3 180 0 0
453	2.21333 2.76667 8.3 180 0 0
454	2.21333 3.32 8.3 180 0 0
455	2.21333 3.87333 8.3 180 0 0
456	2.21333 4.42667 8.3 180 0 0
457	2.21333 4.98 8.3 180 0 0
458	2.21333 5.53333 8.3 180 0 0
459	2.21333 6.08667 8.3 180 0 0
460	2.21333 6.64 8.3 180 0 0
461	2.21333 7.19333 8.3 180 0 0
462	2.76667 -7.19333 8.3 180 0 0
463	2.76667 -6.64 8.3 180 0 0
464	2.76667 -6.08667 8.3 180 0 0
465	2.76667 -5.53333 8.3 180 0 0
466	2.76667 -4.98 8.3 180 0 0
467	2.76667 -4.42667 8.3 180 0 0
468	2.76667 -3.87333 8.3 180 0 0
469	2.76667 -3.32 8.3 180 0 0
470	2.76667 -2.76667 8.3 180 0 0
471	2.76667 -2.21333 8.3 180 0 0
472	2.76667 -1.66 8.3 180 0 0
473	2.76667 -1.10667 8.3 180 0 0
474	2.76667 -0.553333 8.3 180 0 0
475	2.76667 0 8.3 180 0 0
476	2.76667 0.553333 8.3 180 0 0
477	2.76667 1.10667 8.3 180 0 0
478	2.76667 1.66 8.3 180 0 0
479	2.76667 2.21333 8.3 180 0 0
480	2.76667 2.76667 8.3 180 0 0
481	2.76667 3.32 8.3 180 0 0
482	2.76667 3.87333 8.3 180 0 0
483	2.76667 4.42667 8.3 180 0 0
484	2.76667 4.98 8.3 180 0 0
485	2.76667 5.53333 8.3 180 0 0
486	2.76667 6.08667 8.3 180 0 0
487	2.76667 6.64 8.3 180 0 0
488	2.76667 7.19333 8.3 180 0 0
489	3.32 -7.19333 8.3 180 0 0
490	3.32 -6.64 8.3 180 0 0
491	3.32 -6.08667 8.3 180 0 0
492	3.32 -5.53333 8.3 180 0 0
493	3.32 -4.98 8.3 180 0 0
494	3.32 -4.42667 8.3 180 0 0
495	3.32 -3.87333 8.3 180 0 0
496	3.32 -3.32 8.3 180 0 0
497	3.32 -2.76667 8.3 180 0 0
498	3.32 -2.21333 8.3 180 0 0
499	3.32 -1.66 8.3 180 0 0
500	3.32 -1.10667 8.3 180 0 0
501	3.32 -0.553333 8.3 180 0 0
502	3.32 0 8.3 180 0 0
503	3.32 0.553333 8.3 180 0 0
504	3.32 1.10667 8.3 180 0 0
505	3.32 1.66 8.3 180 0 0
506	3.32 2.21333 8.3 180 0 0
507	3.32 2.76667 8.3 180 0 0
508	3.32 3.32 8.3 180 0 0
509	3.32 3.87333 8.3 180 0 0
510	3.32 4.42667 8.3 180 0 0
511	3.32 4.98 8.3 180 0 0
512	3.32 5.53333 8.3 180 0 0
513	3.32 6.08667 8.3 180 0 0
514	3.32 6.64 8.3 180 0 0
515	3.32 7.19333 8.3 180 0 0
516	3.87333 -6.64 8.3 180 0 0
517	3.87333 -6.08667 8.3 180 0 0
518	3.87333 -5.53333 8.3 180 0 0
519	3.87333 -4.98 8.3 180 0 0
520	3.87333 -4.42667 8.3 180 0 0
521	3.87333 -3.87333 8.3 180 0 0
522	3.87333 -3.32 8.3 180 0 0
523	3.87333 -2.76667 8.3 180 0 0
524	3.87333 -2.21333 8.3 180 0 0
525	3.87333 -1.66 8.3 180 0 0
526	3.87333 -1.10667 8.3 180 0 0
527	3.87333 -0.553333 8.3 180 0 0
528	3.87333 0 8.3 180 0 0
529	3.87333 0.553333 8.3 180 0 0
530	3.87333 1.10667 8.3 180 0 0
531	3.87333 1.66 8.3 180 0 0
532	3.87333 2.21333 8.3 180 0 0
533	3.87333 2.76667 8.3 180 0 0
534	3.87333 3.32 8.3 180 0 0
535	3.87333 3.87333 8.3 180 0 0
536	3.87333 4.42667 8.3 180 0 0
537	3.87333 4.98 8.3 180 0 0
538	3.87333 5.53333 8.3 180 0 0
539	3.87333 6.08667 8.3 180 0 0
540	3.87333 6.64 8.3 180 0 0
541	4.42667 -6.64 8.3 180 0 0
542	4.42667 -6.08667 8.3 180 0 0
543	4.42667 -5.53333 8.3 180 0 0
544	4.42667 -4.98 8.3 180 0 0
545	4.42667 -4.42667 8.3 180 0 0
546	4.42667 -3.87333 8.3 180 0 0
547	4.42667 -3.32 8.3 180 0 0
548	4.42667 -2.76667 8.3 180 0 0
549	4.42667 -2.21333 8.3 180 0 0
550	4.42667 -1.66 8.3 180 0 0
551	4.42667 -1.10667 8.3 180 0 0
552	4.42667 -0.553333 8.3 180 0 0
553	4.42667 0 8.3 180 0 0
554	4.42667 0.553333 8.3 180 0 0
555	4.42667 1.10667 8.3 180 0 0
556	4.42667 1.66 8.3 180 0 0
557	4.42667 2.21333 8.3 180 0 0
558	4.42667 2.76667 8.3 180 0 0
559	4.42667 3.32 8.3 180 0 0
560	4.42667 3.87333 8.3 180 0 0
561	4.42667 4.42667 8.3 180 0 0
562	4.42667 4.98 8.3 180 0 0
563	4.42667 5.53333 8.3 180 0 0
564	4.42667 6.08667 8.3 180 0 0
565	4.42667 6.64 8.3 180 0 0
566	4.98 -6.08667 8.3 180 0 0
567	4.98 -5.53333 8.3 180 0 0
568	4.98 -4.98 8.3 180 0 0
569	4.98 -4.42667 8.3 180 0 0
570	4.98 -3.87333 8.3 180 0 0
571	4.98 -3.32 8.3 180 0 0
572	4.98 -2.76667 8.3 180 0 0
573	4.98 -2.21333 8.3 180 0 0
574	4.98 -1.66 8.3 180 0 0
575	4.98 -1.10667 8.3 180 0 0
576	4.98 -0.553333 8.3 180 0 0
577	4.98 0 8.3 180 0 0
578	4.98 0.553333 8.3 180 0 0
579	4.98 1.10667 8.3 180 0 0
580	4.98 1.66 8.3 180 0 0
581	4.98 2.21333 8.3 180 0 0
582	4.98 2.76667 8.3 180 0 0
583	4.98 3.32 8.3 180 0 0
584	4.98 3.87333 8.3 180 0 0
585	4.98 4.42667 8.3 180 0 0
586	4.98 4.98 8.3 180 0 0
587	4.98 5.53333 8.3 180 0 0
588	4.98 6.08667 8.3 180 0 0
589	5.53333 -5.53333 8.3 180 0 0
590	5.53333 -4.98 8.3 180 0 0
591	5.53333 -4.42667 8.3 180 0 0
592	5.53333 -3.87333 8.3 180 0 0
593	5.53333 -3.32 8.3 180 0 0
594	5.53333 -2.76667 8.3 180 0 0
595	5.53333 -2.21333 8.3 180 0 0
596	5.53333 -1.66 8.3 180 0 0
597	5.53333 -1.10667 8.3 180 0 0
598	5.53333 -0.553333 8.3 180 0 0
599	5.53333 0 8.3 180 0 0
600	5.53333 0.553333 8.3 180 0 0
601	5.53333 1.10667 8.3 180 0 0
602	5.53333 1.66 8.3 180 0 0
603	5.53333 2.21333 8.3 180 0 0
604	5.53333 2.76667 8.3 180 0 0
605	5.53333 3.32 8.3 180 0 0
606	5.53333 3.87333 8.3 180 0 0
607	5.53333 4.42667 8.3 180 0 0
608	5.53333 4.98 8.3 180 0 0
609	5.53333 5.53333 8.3 180 0 0
610	6.08667 -4.98 8.3 180 0 0
611	6.08667 -4.42667 8.3 180 0 0
612	6.08667 -3.87333 8.3 180 0 0
613	6.08667 -3.32 8.3 180 0 0
614	6.08667 -2.76667 8.3 180 0 0
615	6.08667 -2.21333 8.3 180 0 0
616	6.08667 -1.66 8.3 180 0 0
617	6.08667 -1.10667 8.3 180 0 0
618	6.08667 -0.553333 8.3 180 0 0
619	6.08667 0 8.3 180 0 0
620	6.08667 0.553333 8.3 180 0 0
621	6.08667 1.10667 8.3 180 0 0
622	6.08667 1.66 8.3 180 0 0
623	6.08667 2.21333 8.3 180 0 0
624	6.08667 2.76667 8.3 180 0 0
625	6.08667 3.32 8.3 180 0 0
626	6.08667 3.87333 8.3 180 0 0
627	6.08667 4.42667 8.3 180 0 0
628	6.08667 4.98 8.3 180 0 0
629	6.64 -4.42667 8.3 180 0 0
